,Step,Time,xb,yb,zb,Bx,By,Bz
225,74,7.39999999999999,5.160000000000001e-05,0.007,0,-0.017535238317111,0.2982007474831574,0
226,75,7.499999999999989,5.160000000000001e-05,0.007,0,-0.0175410548833592,0.2984979041299703,0
227,76,7.599999999999989,5.160000000000001e-05,0.007,0,-0.0175466417165663,0.298784785122426,0
228,77,7.699999999999989,5.160000000000001e-05,0.007,0,-0.0175520140929629,0.2990621045198458,0
229,78,7.799999999999988,5.160000000000001e-05,0.007,0,-0.0175571859520188,0.2993305076874779,0
230,79,7.899999999999988,5.160000000000001e-05,0.007,0,-0.0175621700806446,0.2995905795676437,0
231,80,7.999999999999988,5.160000000000001e-05,0.007,0,-0.017566978242518,0.2998428512607536,0
232,81,8.099999999999987,5.160000000000001e-05,0.007,0,-0.0175716212770614,0.3000878055206966,0
233,82,8.199999999999987,5.160000000000001e-05,0.007,0,-0.0175761091825686,0.3003258815512223,0
234,83,8.299999999999986,5.160000000000001e-05,0.007,0,-0.0175804511903289,0.3005574793112871,0
235,84,8.399999999999986,5.160000000000001e-05,0.007,0,-0.0175846558321413,0.3007829634440644,0
236,85,8.499999999999986,5.160000000000001e-05,0.007,0,-0.017588731002291,0.3010026668965543,0
237,86,8.599999999999985,5.160000000000001e-05,0.007,0,-0.0175926840142964,0.3012168942615868,0
238,87,8.699999999999985,5.160000000000001e-05,0.007,0,-0.0175965216522258,0.3014259248476034,0
239,88,8.799999999999985,5.160000000000001e-05,0.007,0,-0.0176002502164813,0.301630015474152,0
240,89,8.899999999999984,5.160000000000001e-05,0.007,0,-0.0176038755645821,0.3018294029927111,0
241,90,8.999999999999984,5.160000000000001e-05,0.007,0,-0.0176074031472534,0.3020243065333821,0
242,91,9.099999999999984,5.160000000000001e-05,0.007,0,-0.0176108380403995,0.3022149294745661,0
243,92,9.199999999999983,5.160000000000001e-05,0.007,0,-0.0176141849732811,0.302401461134542,0
244,93,9.299999999999985,5.160000000000001e-05,0.007,0,-0.0176174483534014,0.3025840781949261,0
245,94,9.399999999999984,5.160000000000001e-05,0.007,0,-0.0176206322887746,0.3027629458848158,0
246,95,9.499999999999982,5.160000000000001e-05,0.007,0,-0.0176237406082763,0.3029382189695497,0
247,96,9.599999999999982,5.160000000000001e-05,0.007,0,-0.0176267768810148,0.3031100425953981,0
248,97,9.699999999999982,5.160000000000001e-05,0.007,0,-0.0176297444351684,0.3032785530364664,0
249,98,9.79999999999998,5.160000000000001e-05,0.007,0,-0.0176326463765801,0.3034438783777256,0
250,99,9.89999999999998,5.160000000000001e-05,0.007,0,-0.0176354856068649,0.30360613915151,0
251,100,9.99999999999998,5.160000000000001e-05,0.007,0,-0.0176382648406508,0.3037654489315842,0
252,101,10.09999999999998,5.160000000000001e-05,0.007,0,-0.0173745305011486,0.3001385380059844,0
253,102,10.19999999999998,5.160000000000001e-05,0.007,0,-0.0171106778998872,0.2964856329978159,0
254,103,10.29999999999998,5.160000000000001e-05,0.007,0,-0.016845310969467,0.2928026279015605,0
255,104,10.39999999999998,5.160000000000001e-05,0.007,0,-0.0165784268861095,0.2890945880681606,0
256,105,10.49999999999998,5.160000000000001e-05,0.007,0,-0.0163100088787722,0.2853628004215291,0
257,106,10.59999999999998,5.160000000000001e-05,0.007,0,-0.0160395035943894,0.2815994284657792,0
258,107,10.69999999999998,5.160000000000001e-05,0.007,0,-0.0157673208929473,0.2778107817390137,0
259,108,10.79999999999998,5.160000000000001e-05,0.007,0,-0.0154929133280583,0.2739883407335466,0
260,109,10.89999999999998,5.160000000000001e-05,0.007,0,-0.0152166938436289,0.2701381088875643,0
261,110,10.99999999999998,5.160000000000001e-05,0.007,0,-0.014938575964652,0.26625845503784,0
262,111,11.09999999999998,5.160000000000001e-05,0.007,0,-0.0146586211271143,0.2623501156616294,0
263,112,11.19999999999998,5.160000000000001e-05,0.007,0,-0.0143763758241736,0.2584057202036993,0
264,113,11.29999999999998,5.160000000000001e-05,0.007,0,-0.0140920716028521,0.2544282048677659,0
265,114,11.39999999999998,5.160000000000001e-05,0.007,0,-0.01380582173376,0.2504188362768958,0
266,115,11.49999999999998,5.160000000000001e-05,0.007,0,-0.0135174086959969,0.2463737599717785,0
267,116,11.59999999999997,5.160000000000001e-05,0.007,0,-0.0132269341004818,0.2422937964010881,0
268,117,11.69999999999997,5.160000000000001e-05,0.007,0,-0.0129343229822694,0.2381770807144456,0
269,118,11.79999999999997,5.160000000000001e-05,0.007,0,-0.0126396194500156,0.2340234469144102,0
270,119,11.89999999999997,5.160000000000001e-05,0.007,0,-0.0123430530079566,0.2298359167504922,0
271,120,11.99999999999997,5.160000000000001e-05,0.007,0,-0.0120442107070739,0.2256072574310578,0
272,121,12.09999999999997,5.160000000000001e-05,0.007,0,-0.0117432718773755,0.2213392907726956,0
273,122,12.19999999999997,5.160000000000001e-05,0.007,0,-0.0114405505649696,0.2170363715087461,0
274,123,12.29999999999997,5.160000000000001e-05,0.007,0,-0.011135601389236,0.2126911497373949,0
275,124,12.39999999999997,5.160000000000001e-05,0.007,0,-0.010828763982144,0.2083082442040546,0
276,125,12.49999999999997,5.160000000000001e-05,0.007,0,-0.010519950990044,0.2038851411636247,0
277,126,12.59999999999997,5.160000000000001e-05,0.007,0,-0.0102090798549636,0.1994199663988163,0
278,127,12.69999999999997,5.160000000000001e-05,0.007,0,-0.0098963483216578,0.1949148760146953,0
279,128,12.79999999999997,5.160000000000001e-05,0.007,0,-0.0095817500876181,0.1903694033006265,0
280,129,12.89999999999997,5.160000000000001e-05,0.007,0,-0.0092651693541174,0.185780788858179,0
281,130,12.99999999999997,5.160000000000001e-05,0.007,0,-0.0089465671148232,0.1811469718169454,0
282,131,13.09999999999997,5.160000000000001e-05,0.007,0,-0.0086262206078861,0.176472882065179,0
283,132,13.19999999999997,5.160000000000001e-05,0.007,0,-0.0083039555346548,0.1717539118447613,0
284,133,13.29999999999997,5.160000000000001e-05,0.007,0,-0.0079798840967059,0.1669906373928438,0
285,134,13.39999999999997,5.160000000000001e-05,0.007,0,-0.0076540169641332,0.1621855712139244,0
286,135,13.49999999999997,5.160000000000001e-05,0.007,0,-0.0073261707853912,0.1573331325151404,0
287,136,13.59999999999997,5.160000000000001e-05,0.007,0,-0.0069965904329071,0.1524354293645408,0
288,137,13.69999999999997,5.160000000000001e-05,0.007,0,-0.0066654420978353,0.1474948476341232,0
289,138,13.79999999999997,5.160000000000001e-05,0.007,0,-0.0063324401935311,0.142509342537746,0
290,139,13.89999999999997,5.160000000000001e-05,0.007,0,-0.0059974697261584,0.137474243092518,0
291,140,13.99999999999997,5.160000000000001e-05,0.007,0,-0.005660877688569,0.1323926453384378,0
292,141,14.09999999999997,5.160000000000001e-05,0.007,0,-0.0053227984857501,0.1272682271271047,0
293,142,14.19999999999997,5.160000000000001e-05,0.007,0,-0.004982885260468,0.1220934360437945,0
294,143,14.29999999999997,5.160000000000001e-05,0.007,0,-0.0046411952975344,0.116872897256172,0
295,144,14.39999999999996,5.160000000000001e-05,0.007,0,-0.0042977247240454,0.1116057905173602,0
296,145,14.49999999999996,5.160000000000001e-05,0.007,0,-0.0039526347779296,0.1062883604649135,0
297,146,14.59999999999996,5.160000000000001e-05,0.007,0,-0.0036059704102358,0.1009210661253792,0
298,147,14.69999999999996,5.160000000000001e-05,0.007,0,-0.0032576938625262,0.0955057682745348,0
299,148,14.79999999999996,5.160000000000001e-05,0.007,0,-0.0029079603843679,0.0900435794755405,0
300,149,14.89999999999996,5.160000000000001e-05,0.007,0,-0.0025563924262255,0.0845255234607299,0
